timestamp,aqi,co,no,no2,o3,pm10,pm25,so2,nh3,temperature,humidity,wind_speed,pressure
2026-02-17 00:00:00+00:00,72,139.79,0.0,0.06,90.87,35.72,22.1,0.14,0.04,19.9,89.0,0.3,1009.4
2026-02-17 01:00:00+00:00,73,140.34,0.0,0.06,90.73,37.44,22.73,0.14,0.04,20.1,87.0,2.8,1009.7
2026-02-17 02:00:00+00:00,74,140.7,0.0,0.06,90.49,37.95,23.0,0.14,0.03,19.8,89.0,5.3,1010.4
2026-02-17 03:00:00+00:00,74,140.82,0.0,0.07,90.19,37.37,22.9,0.13,0.03,19.8,88.0,6.4,1011.2
2026-02-17 04:00:00+00:00,72,139.88,0.0,0.07,89.87,35.65,22.29,0.12,0.03,21.0,82.0,4.9,1011.9
2026-02-17 05:00:00+00:00,71,138.56,0.01,0.06,89.64,33.96,21.6,0.12,0.03,22.6,72.0,4.5,1012.5
2026-02-17 06:00:00+00:00,70,136.52,0.01,0.04,89.4,32.68,20.92,0.12,0.02,23.0,66.0,5.3,1013.2
2026-02-17 07:00:00+00:00,68,134.01,0.0,0.04,88.83,31.45,20.2,0.12,0.01,24.4,58.0,5.2,1012.9
2026-02-17 08:00:00+00:00,67,131.44,0.0,0.03,88.14,30.13,19.48,0.14,0.01,25.0,55.0,7.1,1012.0
2026-02-17 09:00:00+00:00,65,129.48,0.0,0.03,87.5,28.97,18.87,0.15,0.0,25.1,55.0,8.7,1011.3
2026-02-17 10:00:00+00:00,65,129.21,0.0,0.04,87.08,28.57,18.71,0.16,0.0,24.2,58.0,6.1,1011.0
2026-02-17 11:00:00+00:00,65,130.16,0.0,0.04,86.07,28.65,18.89,0.17,0.0,24.2,56.0,8.7,1010.5
2026-02-17 12:00:00+00:00,66,131.53,0.0,0.05,85.39,28.75,19.14,0.18,0.0,23.1,66.0,7.9,1010.8
2026-02-17 13:00:00+00:00,66,132.5,0.0,0.06,84.92,29.03,19.45,0.17,0.0,22.4,72.0,7.6,1011.1
2026-02-17 14:00:00+00:00,68,134.06,0.0,0.07,84.63,29.71,19.95,0.17,0.0,21.6,77.0,6.6,1011.8
2026-02-17 15:00:00+00:00,69,135.57,0.0,0.07,84.27,30.5,20.49,0.16,0.0,21.2,81.0,3.8,1012.5
2026-02-17 16:00:00+00:00,69,136.86,0.0,0.07,84.1,31.08,20.88,0.15,0.0,21.4,79.0,1.9,1013.1
2026-02-17 17:00:00+00:00,70,137.45,0.0,0.07,83.96,31.28,21.05,0.14,0.0,21.2,80.0,2.1,1012.9
2026-02-17 18:00:00+00:00,70,137.74,0.0,0.07,83.52,31.34,21.11,0.17,0.01,20.5,80.0,2.5,1013.3
2026-02-17 19:00:00+00:00,69,138.47,0.0,0.12,84.19,31.87,20.84,0.36,0.03,20.7,70.0,6.2,1013.3
2026-02-17 20:00:00+00:00,70,145.03,0.0,0.31,84.81,34.47,21.19,1.06,0.09,19.9,65.0,7.5,1013.1
2026-02-17 21:00:00+00:00,74,162.44,0.0,0.78,85.3,39.19,22.84,2.52,0.23,19.2,65.0,9.0,1012.7
2026-02-17 22:00:00+00:00,79,182.74,0.0,1.39,87.53,46.15,25.35,4.94,0.42,18.8,66.0,9.2,1012.5
2026-02-17 23:00:00+00:00,86,215.79,0.0,2.08,88.7,53.88,28.72,7.22,0.76,18.5,66.0,8.6,1012.6
2026-02-18 00:00:00+00:00,93,258.86,0.0,2.75,89.15,60.94,32.11,8.73,1.43,18.1,67.0,9.4,1012.7
2026-02-19 01:00:00+00:00,76,188.68,0.0,0.48,116.64,46.78,23.99,3.89,2.34,20.4,49.0,10.5,1013.8
2026-02-19 02:00:00+00:00,87,212.89,0.0,0.64,119.37,58.38,29.25,4.7,3.46,20.3,51.0,10.6,1014.5
2026-02-19 03:00:00+00:00,96,230.48,0.0,0.93,120.7,68.36,33.42,5.25,4.29,21.1,49.0,11.8,1015.1
2026-02-19 04:00:00+00:00,106,253.34,0.05,1.6,120.4,78.83,37.43,5.98,5.19,23.2,43.0,10.9,1015.9
2026-02-19 05:00:00+00:00,115,283.36,0.19,2.39,119.98,88.91,41.15,6.82,6.05,25.9,36.0,12.3,1016.1
2026-02-19 06:00:00+00:00,128,320.57,0.33,2.92,123.56,101.76,46.58,7.81,6.96,27.9,31.0,13.2,1016.2
2026-02-19 07:00:00+00:00,148,359.07,0.34,2.9,133.26,116.72,54.44,8.56,7.68,28.8,26.0,14.8,1015.5
2026-02-19 08:00:00+00:00,156,397.69,0.25,2.43,148.17,132.69,65.02,8.96,7.99,29.5,23.0,15.6,1014.4
2026-02-19 09:00:00+00:00,161,425.84,0.18,1.93,163.26,147.71,75.17,9.31,8.12,29.9,21.0,17.2,1013.6
2026-02-19 10:00:00+00:00,164,443.38,0.14,1.72,175.8,156.07,81.26,9.39,8.12,30.0,21.0,17.7,1012.9
2026-02-19 11:00:00+00:00,166,451.89,0.12,1.79,183.79,157.68,84.17,9.17,7.75,29.9,21.0,17.5,1012.5
2026-02-19 12:00:00+00:00,166,450.53,0.09,2.11,187.39,154.52,83.9,8.89,7.31,29.5,22.0,17.1,1012.5
2026-02-19 13:00:00+00:00,164,443.49,0.03,2.66,186.51,147.76,81.4,8.59,6.83,28.5,26.0,15.5,1013.0
2026-02-19 14:00:00+00:00,162,426.74,0.0,2.88,179.89,137.21,76.6,8.18,6.15,27.6,28.0,12.9,1013.8
2026-02-19 15:00:00+00:00,158,403.23,0.0,2.69,169.31,124.19,69.92,7.81,5.5,26.8,31.0,12.1,1014.5
2026-02-19 16:00:00+00:00,154,378.95,0.0,2.97,155.95,109.89,61.74,7.75,5.07,26.0,34.0,9.8,1015.0
2026-02-19 17:00:00+00:00,151,371.45,0.0,3.53,142.48,99.37,55.53,7.71,4.96,24.9,37.0,11.1,1015.2
2026-02-19 18:00:00+00:00,140,371.07,0.0,4.08,130.85,93.46,51.3,7.78,5.15,24.2,38.0,12.3,1015.4
2026-02-19 19:00:00+00:00,134,366.32,0.0,4.3,122.42,91.94,48.79,8.2,5.55,24.4,36.0,12.7,1015.4
2026-02-19 20:00:00+00:00,133,360.04,0.0,4.15,118.34,94.16,48.32,8.71,5.92,24.1,36.0,13.1,1015.2
2026-02-19 21:00:00+00:00,135,353.74,0.0,3.77,118.48,98.2,49.29,9.17,6.25,23.7,37.0,12.9,1015.0
2026-02-19 22:00:00+00:00,140,355.04,0.0,3.35,120.69,102.63,51.46,9.58,6.61,23.3,38.0,13.1,1014.8
2026-02-19 23:00:00+00:00,147,364.18,0.0,3.0,122.29,106.8,54.19,9.79,7.05,22.9,40.0,13.0,1014.8
2026-02-20 00:00:00+00:00,151,365.26,0.0,2.59,123.99,110.65,56.27,9.5,7.41,22.3,42.0,12.8,1014.9
2026-02-20 01:00:00+00:00,152,358.51,0.0,2.22,124.94,114.51,57.29,8.88,7.56,22.0,43.0,11.9,1015.3
2026-02-20 02:00:00+00:00,152,349.5,0.0,1.98,125.23,118.65,57.76,8.26,7.57,21.6,44.0,11.4,1016.2
2026-02-20 03:00:00+00:00,152,341.07,0.01,2.2,124.96,122.65,57.88,7.81,7.5,22.0,43.0,12.0,1017.1
2026-02-20 04:00:00+00:00,152,334.72,0.1,2.8,124.21,126.34,57.69,7.49,7.39,23.8,39.0,10.4,1017.8
2026-02-20 05:00:00+00:00,153,335.6,0.26,3.05,126.26,131.35,58.47,7.35,7.35,26.4,34.0,12.9,1018.0
2026-02-20 06:00:00+00:00,154,343.89,0.34,3.02,132.37,137.59,60.54,7.36,7.3,28.6,27.0,17.1,1017.9
2026-02-20 07:00:00+00:00,155,355.26,0.3,2.6,141.91,144.06,64.2,7.33,7.12,29.4,24.0,16.9,1017.3
2026-02-20 08:00:00+00:00,158,367.64,0.21,1.99,152.9,151.34,69.55,7.26,6.89,30.0,23.0,14.5,1016.6
2026-02-20 09:00:00+00:00,160,372.82,0.15,1.54,162.64,154.82,73.19,7.28,6.58,30.5,22.0,13.6,1015.3
2026-02-20 10:00:00+00:00,161,375.85,0.12,1.38,170.92,154.07,75.28,7.19,6.07,30.6,22.0,13.4,1014.5
2026-02-20 11:00:00+00:00,162,380.76,0.1,1.48,176.43,151.14,76.73,6.92,5.44,30.4,22.0,13.7,1014.1
2026-02-20 12:00:00+00:00,162,385.9,0.08,1.81,180.59,147.01,77.1,6.82,4.91,29.8,23.0,13.7,1014.1
2026-02-20 13:00:00+00:00,162,393.78,0.04,2.42,183.09,142.69,76.88,6.94,4.53,28.9,25.0,13.8,1014.5
2026-02-20 14:00:00+00:00,161,400.27,0.0,2.83,181.71,136.37,75.22,7.15,4.14,27.8,30.0,12.5,1015.1
2026-02-20 15:00:00+00:00,160,404.98,0.0,2.86,176.76,128.9,72.32,7.41,3.81,27.1,33.0,11.1,1015.6
2026-02-20 16:00:00+00:00,157,409.48,0.0,3.32,167.57,120.07,67.78,7.76,3.7,26.3,35.0,12.5,1015.8
2026-02-20 17:00:00+00:00,154,417.08,0.0,4.03,154.43,110.74,62.09,8.03,3.9,25.3,37.0,12.5,1015.8
2026-02-20 18:00:00+00:00,152,424.09,0.0,4.61,140.25,104.24,56.57,8.31,4.47,24.5,40.0,11.1,1015.6
2026-02-20 19:00:00+00:00,143,413.33,0.0,4.54,131.12,101.84,52.36,8.64,5.17,24.0,41.0,11.7,1015.3
2026-02-20 20:00:00+00:00,138,411.79,0.0,4.32,124.54,102.35,50.71,8.24,5.63,23.4,42.0,11.8,1015.1
2026-02-20 21:00:00+00:00,137,409.19,0.0,4.06,119.69,104.05,50.1,7.76,6.04,23.0,43.0,11.2,1014.6
2026-02-20 22:00:00+00:00,136,397.56,0.0,3.65,116.5,105.68,49.69,7.32,6.31,22.7,43.0,11.7,1014.1
2026-02-20 23:00:00+00:00,135,378.8,0.0,3.13,114.94,107.03,49.32,6.81,6.3,22.5,43.0,11.9,1013.9
2026-02-21 00:00:00+00:00,134,355.62,0.0,2.61,115.16,108.4,48.82,6.33,6.13,22.3,45.0,12.2,1013.5
2026-02-21 01:00:00+00:00,133,333.41,0.0,2.16,116.87,110.45,48.4,5.95,6.03,22.1,45.0,11.9,1013.6
2026-02-21 02:00:00+00:00,133,320.84,0.0,1.86,118.29,112.85,48.43,5.66,6.08,21.8,46.0,11.4,1014.1
2026-02-21 03:00:00+00:00,134,313.95,0.01,1.89,119.76,115.71,48.87,5.5,6.21,22.4,45.0,11.3,1014.6
2026-02-21 04:00:00+00:00,135,310.94,0.09,2.12,121.73,118.71,49.48,5.46,6.34,24.4,40.0,8.6,1015.1
2026-02-21 05:00:00+00:00,138,313.13,0.17,1.99,126.69,122.12,50.68,5.47,6.43,27.1,34.0,8.1,1015.2
2026-02-21 06:00:00+00:00,143,320.2,0.17,1.66,134.32,125.65,52.63,5.53,6.46,29.0,29.0,5.4,1015.1
2026-02-21 08:00:00+00:00,153,339.85,0.1,1.01,151.52,133.23,59.32,5.49,6.27,30.1,26.0,8.1,1013.0
2026-02-21 09:00:00+00:00,155,349.69,0.09,0.91,159.35,137.03,63.06,5.5,6.24,30.3,28.0,12.7,1011.7
2026-02-21 10:00:00+00:00,157,358.57,0.08,0.91,167.42,140.23,66.59,5.6,6.13,29.8,32.0,16.0,1010.7
2026-02-21 11:00:00+00:00,158,363.52,0.08,1.0,172.98,141.09,68.75,5.65,5.95,29.6,27.0,15.6,1010.1
2026-02-21 12:00:00+00:00,158,363.49,0.06,1.16,176.25,140.27,69.6,5.72,5.68,28.9,26.0,13.9,1010.1
2026-02-21 13:00:00+00:00,158,360.72,0.03,1.35,177.29,138.21,69.46,5.78,5.41,27.8,30.0,11.4,1010.5
2026-02-21 14:00:00+00:00,158,353.91,0.0,1.28,175.19,134.55,68.32,5.71,5.05,26.2,38.0,8.9,1010.4
2026-02-21 15:00:00+00:00,157,341.77,0.0,0.96,171.97,129.68,66.35,5.62,4.65,25.2,42.0,8.8,1010.5
2026-02-21 16:00:00+00:00,156,328.79,0.0,0.79,167.68,124.29,64.24,5.43,4.2,24.5,44.0,8.8,1010.7
2026-02-21 17:00:00+00:00,155,318.78,0.0,0.69,163.19,119.69,62.61,5.09,3.75,24.0,46.0,9.2,1010.6
2026-02-21 18:00:00+00:00,154,309.24,0.0,0.61,158.75,115.37,61.16,4.73,3.33,23.2,53.0,9.2,1010.4
2026-02-21 19:00:00+00:00,153,300.36,0.0,0.55,154.54,111.19,59.78,4.42,2.98,22.6,60.0,9.4,1010.2
2026-02-21 20:00:00+00:00,152,291.31,0.0,0.49,151.07,106.84,58.38,4.19,2.71,21.9,68.0,10.6,1010.0
2026-02-21 21:00:00+00:00,152,282.39,0.0,0.44,147.8,102.72,56.93,3.98,2.48,21.5,73.0,9.9,1009.6
2026-02-21 22:00:00+00:00,150,272.46,0.0,0.39,145.55,98.72,55.28,3.85,2.37,21.2,77.0,8.7,1009.0
2026-02-21 23:00:00+00:00,147,265.49,0.0,0.35,143.09,96.18,53.99,3.57,2.26,21.0,80.0,7.2,1008.8
2026-02-22 00:00:00+00:00,144,259.94,0.0,0.31,140.38,94.29,52.82,3.25,2.17,20.4,84.0,5.8,1008.6
2026-02-23 01:00:00+00:00,116,213.62,0.0,0.1,120.1,68.48,41.58,1.08,1.69,20.4,92.0,6.7,1007.7
2026-02-23 02:00:00+00:00,114,210.44,0.0,0.09,120.59,67.34,40.93,1.08,1.66,20.0,94.0,6.1,1008.5
2026-02-23 03:00:00+00:00,114,208.99,0.0,0.11,120.75,67.01,40.72,1.07,1.62,20.3,93.0,5.3,1009.4
2026-02-23 04:00:00+00:00,113,207.18,0.01,0.11,120.09,66.51,40.51,1.03,1.56,21.9,88.0,3.7,1010.0
2026-02-23 05:00:00+00:00,113,206.37,0.01,0.09,119.29,66.37,40.55,0.99,1.5,24.4,73.0,7.8,1010.4
2026-02-23 06:00:00+00:00,114,205.39,0.01,0.06,117.96,66.28,40.63,0.94,1.45,26.5,58.0,7.4,1010.3
2026-02-23 07:00:00+00:00,114,203.59,0.01,0.06,116.0,65.85,40.59,0.9,1.41,28.0,47.0,8.9,1009.7
2026-02-23 08:00:00+00:00,113,201.31,0.01,0.05,113.96,64.89,40.3,0.87,1.38,28.6,43.0,10.5,1008.8
2026-02-23 09:00:00+00:00,112,198.45,0.01,0.05,112.04,63.6,39.81,0.84,1.35,28.8,42.0,11.2,1008.0
2026-02-23 10:00:00+00:00,110,195.97,0.01,0.05,111.09,62.48,39.32,0.81,1.33,28.5,44.0,11.0,1007.3
2026-02-23 11:00:00+00:00,109,193.58,0.01,0.06,110.02,61.57,38.86,0.8,1.3,27.9,48.0,10.1,1006.9
2026-02-23 12:00:00+00:00,108,191.72,0.01,0.08,109.53,61.01,38.47,0.79,1.29,26.9,54.0,11.5,1006.9
2026-02-23 13:00:00+00:00,108,190.95,0.0,0.1,109.88,61.24,38.33,0.79,1.29,25.2,63.0,10.3,1007.7
2026-02-23 14:00:00+00:00,108,190.21,0.0,0.12,110.07,61.54,38.21,0.79,1.29,23.6,75.0,8.6,1008.2
2026-02-23 15:00:00+00:00,107,190.0,0.0,0.11,110.23,61.75,38.12,0.79,1.29,23.0,81.0,6.6,1009.0
2026-02-23 16:00:00+00:00,107,188.66,0.0,0.11,110.23,61.73,37.82,0.79,1.28,22.7,85.0,7.8,1009.5
2026-02-23 17:00:00+00:00,106,187.55,0.0,0.1,110.52,61.87,37.53,0.79,1.28,22.2,89.0,8.3,1009.6
2026-02-23 18:00:00+00:00,106,186.98,0.0,0.1,110.62,62.33,37.43,0.79,1.27,21.9,92.0,3.4,1009.9
2026-02-23 19:00:00+00:00,105,186.0,0.0,0.09,110.37,62.81,37.26,0.78,1.25,21.6,93.0,4.6,1009.9
2026-02-23 20:00:00+00:00,105,185.44,0.0,0.09,110.13,63.59,37.21,0.76,1.22,21.1,95.0,5.8,1009.7
2026-02-23 21:00:00+00:00,105,185.05,0.0,0.08,109.67,64.68,37.22,0.74,1.18,20.6,96.0,6.8,1009.3
2026-02-23 22:00:00+00:00,105,184.43,0.0,0.08,108.92,66.4,37.25,0.72,1.13,20.2,97.0,6.1,1009.1
2026-02-23 23:00:00+00:00,105,183.5,0.0,0.08,108.2,68.82,37.18,0.7,1.07,20.0,97.0,7.2,1008.8
2026-02-24 00:00:00+00:00,105,182.21,0.0,0.07,107.11,71.58,37.04,0.68,0.98,19.6,98.0,7.6,1008.8
2026-02-24 01:00:00+00:00,104,180.49,0.0,0.07,105.9,74.71,36.83,0.65,0.88,19.4,100.0,8.0,1009.2
2026-02-24 02:00:00+00:00,104,178.7,0.0,0.07,104.95,77.94,36.55,0.62,0.78,19.1,100.0,8.2,1009.9
2026-02-24 03:00:00+00:00,103,176.9,0.0,0.08,104.12,81.03,36.16,0.59,0.69,19.1,99.0,8.2,1010.7
2026-02-24 04:00:00+00:00,101,174.47,0.0,0.08,103.09,83.93,35.64,0.55,0.6,20.2,91.0,4.9,1011.5
2026-02-24 05:00:00+00:00,100,172.56,0.01,0.07,101.89,86.29,35.22,0.51,0.53,23.6,69.0,2.2,1011.7
2026-02-24 06:00:00+00:00,99,170.58,0.01,0.05,100.14,87.84,34.85,0.47,0.47,26.9,52.0,2.0,1011.8
2026-02-24 07:00:00+00:00,98,168.57,0.01,0.05,97.76,88.49,34.41,0.42,0.41,28.8,40.0,5.6,1011.2
2026-02-24 08:00:00+00:00,97,166.46,0.01,0.05,95.28,89.01,34.07,0.38,0.37,29.5,39.0,7.6,1010.4
2026-02-24 09:00:00+00:00,97,165.13,0.01,0.05,93.34,89.63,33.8,0.34,0.35,30.0,38.0,9.8,1009.6
2026-02-24 10:00:00+00:00,96,163.59,0.01,0.06,92.11,90.43,33.62,0.31,0.32,29.8,38.0,11.2,1009.1
2026-02-24 11:00:00+00:00,96,161.71,0.01,0.06,90.75,90.97,33.35,0.29,0.27,29.0,39.0,12.9,1008.6
2026-02-24 12:00:00+00:00,95,159.72,0.01,0.07,90.24,91.54,33.1,0.3,0.2,28.0,41.0,13.0,1008.3
2026-02-24 13:00:00+00:00,95,157.98,0.0,0.09,90.74,92.04,32.94,0.37,0.14,26.8,51.0,10.0,1008.8
2026-02-24 14:00:00+00:00,94,156.67,0.0,0.1,90.31,91.7,32.74,0.36,0.1,25.7,56.0,7.8,1009.6
2026-02-24 15:00:00+00:00,94,155.77,0.0,0.09,89.76,91.39,32.53,0.33,0.07,24.9,61.0,8.4,1010.3
2026-02-24 16:00:00+00:00,93,154.63,0.0,0.08,89.25,90.89,32.3,0.3,0.05,24.1,62.0,7.0,1010.7
2026-02-24 17:00:00+00:00,93,153.95,0.0,0.08,88.99,90.44,32.12,0.28,0.03,23.8,61.0,5.6,1011.1
2026-02-24 18:00:00+00:00,93,153.16,0.0,0.08,89.04,90.01,31.97,0.27,0.02,23.0,70.0,4.5,1011.2
2026-02-24 19:00:00+00:00,92,152.35,0.0,0.08,89.12,89.7,31.83,0.27,0.01,22.5,68.0,6.7,1011.1
2026-02-24 20:00:00+00:00,92,151.76,0.0,0.07,89.58,89.5,31.71,0.28,0.01,21.9,71.0,7.2,1011.0
2026-02-24 21:00:00+00:00,92,150.87,0.0,0.07,90.22,89.4,31.67,0.29,0.0,21.5,76.0,6.8,1010.7
2026-02-24 22:00:00+00:00,92,150.1,0.0,0.07,91.16,89.39,31.63,0.3,0.0,21.0,81.0,7.5,1010.5
2026-02-24 23:00:00+00:00,92,149.56,0.0,0.07,91.95,89.41,31.68,0.31,0.0,20.5,83.0,5.6,1010.2
2026-02-25 00:00:00+00:00,92,149.2,0.0,0.07,92.69,89.36,31.77,0.31,0.0,20.0,87.0,1.9,1010.3
2026-02-25 01:00:00+00:00,93,149.62,0.0,0.07,93.15,88.98,31.89,0.31,0.0,19.9,87.0,3.4,1010.7
2026-02-25 02:00:00+00:00,93,149.98,0.0,0.07,93.43,88.55,32.07,0.31,0.0,19.4,85.0,6.2,1011.4
2026-02-25 03:00:00+00:00,93,150.22,0.0,0.08,93.66,88.03,32.23,0.31,0.0,20.2,73.0,5.4,1012.1
2026-02-25 04:00:00+00:00,93,149.8,0.01,0.08,93.83,86.97,32.25,0.31,0.0,23.1,55.0,3.1,1012.8
2026-02-25 05:00:00+00:00,93,149.81,0.01,0.06,94.06,85.91,32.29,0.3,0.0,26.4,39.0,2.4,1012.9
2026-02-25 06:00:00+00:00,94,149.22,0.01,0.04,93.84,84.99,32.33,0.3,0.0,28.2,37.0,3.6,1013.1
2026-02-25 07:00:00+00:00,94,148.54,0.01,0.04,93.12,84.19,32.4,0.29,0.0,29.1,43.0,7.3,1012.3
2026-02-25 08:00:00+00:00,94,147.31,0.01,0.04,91.95,83.38,32.41,0.29,0.0,28.5,59.0,11.5,1011.4
2026-02-25 09:00:00+00:00,94,146.19,0.01,0.03,90.62,82.2,32.33,0.28,0.0,28.6,54.0,12.8,1010.5
2026-02-25 10:00:00+00:00,93,145.29,0.01,0.04,90.11,80.21,32.14,0.27,0.0,28.8,48.0,12.3,1010.0
2026-02-25 11:00:00+00:00,93,144.24,0.01,0.04,89.69,77.92,31.88,0.27,0.0,28.1,52.0,13.4,1009.9
2026-02-25 12:00:00+00:00,92,143.07,0.01,0.05,89.76,75.9,31.59,0.28,0.0,27.1,50.0,13.9,1009.8
2026-02-25 13:00:00+00:00,92,142.77,0.0,0.06,90.46,74.67,31.44,0.28,0.0,26.0,58.0,12.6,1010.1
2026-02-25 14:00:00+00:00,91,142.56,0.0,0.08,91.23,74.1,31.34,0.3,0.0,24.6,71.0,10.1,1010.6
2026-02-25 15:00:00+00:00,91,142.23,0.0,0.08,92.17,74.37,31.31,0.31,0.0,24.1,74.0,9.5,1011.3
2026-02-25 16:00:00+00:00,91,141.66,0.0,0.08,93.06,73.91,31.01,0.33,0.0,23.8,75.0,8.5,1012.1
2026-02-25 17:00:00+00:00,91,141.54,0.0,0.08,93.96,74.67,31.04,0.35,0.0,23.5,75.0,5.4,1012.4
2026-02-25 18:00:00+00:00,92,141.84,0.0,0.07,94.69,76.45,31.39,0.36,0.0,23.2,78.0,5.0,1012.5
2026-02-25 19:00:00+00:00,92,142.04,0.0,0.07,95.22,77.2,31.65,0.39,0.0,22.6,83.0,6.4,1012.3
2026-02-25 20:00:00+00:00,92,142.28,0.0,0.07,95.93,76.93,31.73,0.4,0.0,22.0,88.0,7.0,1012.0
2026-02-25 21:00:00+00:00,92,142.57,0.0,0.07,96.84,75.8,31.57,0.42,0.0,21.7,91.0,5.1,1011.5
2026-02-25 22:00:00+00:00,91,142.37,0.0,0.07,97.74,74.67,31.29,0.44,0.0,21.2,95.0,5.3,1010.9
2026-02-25 23:00:00+00:00,91,141.8,0.0,0.07,98.76,74.43,31.06,0.46,0.0,20.9,96.0,7.5,1010.6
2026-02-26 00:00:00+00:00,91,141.05,0.0,0.06,99.67,75.09,30.97,0.5,0.0,20.7,94.0,6.0,1010.6
2026-02-26 01:00:00+00:00,91,140.54,0.0,0.06,100.89,76.38,30.95,0.53,0.0,20.5,93.0,4.6,1010.6
2026-02-26 02:00:00+00:00,91,140.09,0.0,0.06,101.94,77.55,30.92,0.56,0.0,19.6,96.0,4.5,1011.0
2026-02-26 03:00:00+00:00,90,139.51,0.0,0.08,102.61,77.98,30.82,0.57,0.0,19.8,93.0,6.6,1011.4
2026-02-26 04:00:00+00:00,90,138.66,0.0,0.08,102.78,76.84,30.48,0.56,0.0,22.5,76.0,1.4,1011.9
2026-02-26 05:00:00+00:00,89,137.51,0.01,0.06,102.39,75.2,30.07,0.55,0.0,24.5,71.0,5.8,1012.2
2026-02-26 06:00:00+00:00,88,136.78,0.01,0.05,101.41,74.09,29.78,0.53,0.0,27.0,59.0,6.1,1012.2
2026-02-26 07:00:00+00:00,88,135.69,0.01,0.04,99.8,73.17,29.53,0.51,0.0,28.6,55.0,8.3,1011.3
2026-02-26 08:00:00+00:00,87,134.53,0.01,0.04,97.68,72.33,29.27,0.48,0.0,29.4,55.0,10.8,1010.3
2026-02-26 09:00:00+00:00,87,133.29,0.01,0.04,95.67,71.62,29.02,0.46,0.0,30.0,51.0,12.4,1009.2
2026-02-26 10:00:00+00:00,86,132.65,0.01,0.04,94.3,71.3,28.88,0.45,0.0,30.1,48.0,14.6,1008.1
2026-02-26 11:00:00+00:00,86,131.94,0.01,0.04,92.7,71.22,28.78,0.43,0.0,29.8,44.0,14.3,1007.7
2026-02-26 12:00:00+00:00,86,131.35,0.01,0.05,91.6,71.42,28.73,0.42,0.0,29.4,37.0,13.0,1007.4
2026-02-26 13:00:00+00:00,86,131.25,0.0,0.07,91.57,71.75,28.73,0.41,0.0,27.9,43.0,12.4,1007.7
2026-02-26 14:00:00+00:00,86,130.83,0.0,0.09,91.21,72.03,28.74,0.4,0.0,26.0,52.0,10.7,1007.8
2026-02-26 15:00:00+00:00,86,130.45,0.0,0.09,91.13,72.36,28.76,0.39,0.0,25.1,58.0,10.5,1008.5
2026-02-26 16:00:00+00:00,86,129.77,0.0,0.09,91.1,72.84,28.79,0.39,0.0,24.5,64.0,11.7,1008.9
2026-02-26 17:00:00+00:00,86,129.4,0.0,0.09,91.09,74.05,28.97,0.4,0.0,24.2,64.0,12.8,1008.9
2026-02-26 18:00:00+00:00,86,128.83,0.0,0.08,92.06,75.1,28.94,0.41,0.0,24.0,64.0,13.1,1009.0
2026-02-26 19:00:00+00:00,86,127.99,0.0,0.08,93.52,76.14,28.72,0.43,0.0,23.9,63.0,13.1,1008.8
2026-02-26 20:00:00+00:00,86,127.43,0.0,0.08,94.06,77.63,28.52,0.45,0.0,23.6,59.0,13.0,1008.5
2026-02-26 21:00:00+00:00,85,127.02,0.0,0.08,93.96,79.26,28.26,0.46,0.0,23.1,60.0,12.3,1008.4
2026-02-26 22:00:00+00:00,84,126.67,0.0,0.08,93.31,81.06,27.95,0.48,0.0,22.8,63.0,11.5,1007.9
2026-02-26 23:00:00+00:00,83,126.06,0.0,0.08,92.23,82.43,27.48,0.49,0.0,22.3,74.0,11.8,1007.7
2026-02-27 00:00:00+00:00,82,125.18,0.0,0.09,91.32,83.57,27.0,0.5,0.0,21.8,84.0,12.1,1007.6
2026-02-27 01:00:00+00:00,82,124.37,0.0,0.08,91.29,85.21,26.63,0.51,0.0,21.5,89.0,11.2,1007.9
2026-02-27 02:00:00+00:00,81,123.94,0.0,0.08,91.72,87.7,26.48,0.53,0.0,21.4,92.0,10.5,1008.2
2026-02-27 03:00:00+00:00,81,123.77,0.0,0.1,91.87,90.68,26.44,0.53,0.0,22.1,90.0,9.4,1009.0
2026-02-27 04:00:00+00:00,81,123.53,0.01,0.1,92.3,93.92,26.52,0.54,0.0,23.9,80.0,9.6,1009.5
2026-02-27 05:00:00+00:00,82,124.02,0.01,0.08,93.88,98.59,27.06,0.57,0.0,25.9,63.0,9.7,1009.5
2026-02-27 06:00:00+00:00,84,124.5,0.01,0.06,95.82,104.71,27.96,0.6,0.0,27.1,54.0,11.4,1009.4
2026-02-27 07:00:00+00:00,87,125.09,0.01,0.05,98.23,112.31,29.26,0.64,0.0,27.5,55.0,14.4,1008.9
2026-02-27 08:00:00+00:00,90,125.22,0.01,0.05,99.31,119.25,30.55,0.66,0.0,27.5,54.0,15.3,1008.1
2026-02-27 09:00:00+00:00,92,125.22,0.01,0.05,98.93,124.56,31.55,0.67,0.0,27.5,54.0,15.6,1007.3
2026-02-27 10:00:00+00:00,95,125.99,0.01,0.05,99.59,130.53,32.85,0.7,0.0,27.2,55.0,15.4,1006.6
2026-02-27 11:00:00+00:00,98,126.81,0.01,0.06,101.31,137.27,34.46,0.76,0.0,26.6,59.0,15.3,1006.3
2026-02-27 12:00:00+00:00,103,128.11,0.01,0.08,104.45,144.77,36.47,0.87,0.0,25.8,63.0,14.1,1005.9
2026-02-27 13:00:00+00:00,109,130.16,0.0,0.12,108.64,153.04,38.91,1.0,0.0,24.8,72.0,12.5,1006.3
